t,x,z,th1,th2,dth1,dth2
1.8512,-0.750757,0.145218,-2.15419,-2.35695,1.40476,-3.93395
1.8513,-0.750392,0.145191,-2.15405,-2.35734,1.40505,-3.93403
1.8514,-0.750026,0.145164,-2.15391,-2.35773,1.40535,-3.93411
1.8515,-0.749661,0.145137,-2.15377,-2.35813,1.40564,-3.93418
1.8516,-0.749296,0.14511,-2.15363,-2.35852,1.40593,-3.93426
1.8517,-0.748931,0.145083,-2.15349,-2.35891,1.40623,-3.93434
1.8518,-0.748566,0.145056,-2.15335,-2.35931,1.40652,-3.93441
1.8519,-0.748201,0.145029,-2.1532,-2.3597,1.40681,-3.93449
1.852,-0.747835,0.145001,-2.15306,-2.36009,1.40711,-3.93457
1.8521,-0.74747,0.144974,-2.15292,-2.36049,1.4074,-3.93464
1.8522,-0.747105,0.144946,-2.15278,-2.36088,1.4077,-3.93472
1.8523,-0.746739,0.144919,-2.15264,-2.36127,1.40799,-3.9348
1.8524,-0.746374,0.144891,-2.1525,-2.36167,1.40828,-3.93488
1.8525,-0.746009,0.144864,-2.15236,-2.36206,1.40858,-3.93495
1.8526,-0.745643,0.144836,-2.15222,-2.36245,1.40887,-3.93503
1.8527,-0.745278,0.144808,-2.15208,-2.36285,1.40917,-3.93511
1.8528,-0.744912,0.14478,-2.15194,-2.36324,1.40946,-3.93519
1.8529,-0.744547,0.144752,-2.1518,-2.36363,1.40975,-3.93526
1.853,-0.744181,0.144724,-2.15166,-2.36403,1.41005,-3.93534
1.8531,-0.743816,0.144696,-2.15151,-2.36442,1.41034,-3.93542
1.8532,-0.74345,0.144668,-2.15137,-2.36482,1.41063,-3.9355
1.8533,-0.743085,0.14464,-2.15123,-2.36521,1.41093,-3.93557
1.8534,-0.742719,0.144612,-2.15109,-2.3656,1.41122,-3.93565
1.8535,-0.742353,0.144583,-2.15095,-2.366,1.41151,-3.93573
1.8536,-0.741988,0.144555,-2.15081,-2.36639,1.41181,-3.93581
1.8537,-0.741622,0.144527,-2.15067,-2.36678,1.4121,-3.93588
1.8538,-0.741256,0.144498,-2.15053,-2.36718,1.4124,-3.93596
1.8539,-0.74089,0.14447,-2.15039,-2.36757,1.41269,-3.93604
1.854,-0.740525,0.144441,-2.15024,-2.36796,1.41298,-3.93612
1.8541,-0.740159,0.144412,-2.1501,-2.36836,1.41328,-3.9362
1.8542,-0.739793,0.144383,-2.14996,-2.36875,1.41357,-3.93627
1.8543,-0.739427,0.144355,-2.14982,-2.36915,1.41386,-3.93635
1.8544,-0.739061,0.144326,-2.14968,-2.36954,1.41416,-3.93643
1.8545,-0.738695,0.144297,-2.14954,-2.36993,1.41445,-3.93651
1.8546,-0.738329,0.144268,-2.1494,-2.37033,1.41474,-3.93659
1.8547,-0.737963,0.144239,-2.14925,-2.37072,1.41504,-3.93667
1.8548,-0.737597,0.144209,-2.14911,-2.37111,1.41533,-3.93674
1.8549,-0.737231,0.14418,-2.14897,-2.37151,1.41562,-3.93682
1.855,-0.736865,0.144151,-2.14883,-2.3719,1.41592,-3.9369
1.8551,-0.736499,0.144121,-2.14869,-2.37229,1.41621,-3.93698
1.8552,-0.736133,0.144092,-2.14855,-2.37269,1.4165,-3.93706
1.8553,-0.735767,0.144062,-2.1484,-2.37308,1.4168,-3.93714
1.8554,-0.735401,0.144033,-2.14826,-2.37348,1.41709,-3.93721
1.8555,-0.735035,0.144003,-2.14812,-2.37387,1.41738,-3.93729
1.8556,-0.734668,0.143974,-2.14798,-2.37426,1.41768,-3.93737
1.8557,-0.734302,0.143944,-2.14784,-2.37466,1.41797,-3.93745
1.8558,-0.733936,0.143914,-2.1477,-2.37505,1.41826,-3.93753
1.8559,-0.733569,0.143884,-2.14755,-2.37544,1.41856,-3.93761
1.856,-0.733203,0.143854,-2.14741,-2.37584,1.41885,-3.93769
1.8561,-0.732837,0.143824,-2.14727,-2.37623,1.41914,-3.93777
1.8562,-0.73247,0.143794,-2.14713,-2.37663,1.41944,-3.93785
1.8563,-0.732104,0.143764,-2.14699,-2.37702,1.41973,-3.93793
1.8564,-0.731738,0.143734,-2.14684,-2.37741,1.42002,-3.938
1.8565,-0.731371,0.143703,-2.1467,-2.37781,1.42031,-3.93808
1.8566,-0.731005,0.143673,-2.14656,-2.3782,1.42061,-3.93816
1.8567,-0.730638,0.143643,-2.14642,-2.37859,1.4209,-3.93824
1.8568,-0.730272,0.143612,-2.14628,-2.37899,1.42119,-3.93832
1.8569,-0.729905,0.143581,-2.14613,-2.37938,1.42149,-3.9384
1.857,-0.729538,0.143551,-2.14599,-2.37978,1.42178,-3.93848
1.8571,-0.729172,0.14352,-2.14585,-2.38017,1.42207,-3.93856
1.8572,-0.728805,0.143489,-2.14571,-2.38056,1.42237,-3.93864
1.8573,-0.728439,0.143459,-2.14557,-2.38096,1.42266,-3.93872
1.8574,-0.728072,0.143428,-2.14542,-2.38135,1.42295,-3.9388
1.8575,-0.727705,0.143397,-2.14528,-2.38175,1.42324,-3.93888
1.8576,-0.727338,0.143366,-2.14514,-2.38214,1.42354,-3.93896
1.8577,-0.726972,0.143335,-2.145,-2.38253,1.42383,-3.93904
1.8578,-0.726605,0.143304,-2.14485,-2.38293,1.42412,-3.93912
1.8579,-0.726238,0.143272,-2.14471,-2.38332,1.42442,-3.9392
1.858,-0.725871,0.143241,-2.14457,-2.38372,1.42471,-3.93928
1.8581,-0.725504,0.14321,-2.14443,-2.38411,1.425,-3.93936
1.8582,-0.725137,0.143178,-2.14428,-2.3845,1.42529,-3.93944
1.8583,-0.72477,0.143147,-2.14414,-2.3849,1.42559,-3.93952
1.8584,-0.724404,0.143115,-2.144,-2.38529,1.42588,-3.9396
1.8585,-0.724037,0.143084,-2.14386,-2.38568,1.42617,-3.93968
1.8586,-0.72367,0.143052,-2.14371,-2.38608,1.42646,-3.93976
1.8587,-0.723302,0.14302,-2.14357,-2.38647,1.42676,-3.93984
1.8588,-0.722935,0.142989,-2.14343,-2.38687,1.42705,-3.93992
1.8589,-0.722568,0.142957,-2.14329,-2.38726,1.42734,-3.94
1.859,-0.722201,0.142925,-2.14314,-2.38765,1.42763,-3.94008
1.8591,-0.721834,0.142893,-2.143,-2.38805,1.42793,-3.94016
1.8592,-0.721467,0.142861,-2.14286,-2.38844,1.42822,-3.94024
1.8593,-0.7211,0.142829,-2.14271,-2.38884,1.42851,-3.94032
1.8594,-0.720733,0.142797,-2.14257,-2.38923,1.4288,-3.9404
1.8595,-0.720365,0.142764,-2.14243,-2.38962,1.4291,-3.94049
1.8596,-0.719998,0.142732,-2.14229,-2.39002,1.42939,-3.94057
1.8597,-0.719631,0.1427,-2.14214,-2.39041,1.42968,-3.94065
1.8598,-0.719263,0.142667,-2.142,-2.39081,1.42997,-3.94073
1.8599,-0.718896,0.142635,-2.14186,-2.3912,1.43027,-3.94081
1.86,-0.718529,0.142602,-2.14171,-2.3916,1.43056,-3.94089
1.8601,-0.718161,0.14257,-2.14157,-2.39199,1.43085,-3.94097
1.8602,-0.717794,0.142537,-2.14143,-2.39238,1.43114,-3.94105
1.8603,-0.717426,0.142504,-2.14128,-2.39278,1.43144,-3.94113
1.8604,-0.717059,0.142471,-2.14114,-2.39317,1.43173,-3.94121
1.8605,-0.716691,0.142438,-2.141,-2.39357,1.43202,-3.9413
1.8606,-0.716324,0.142405,-2.14085,-2.39396,1.43231,-3.94138
1.8607,-0.715956,0.142372,-2.14071,-2.39435,1.4326,-3.94146
1.8608,-0.715589,0.142339,-2.14057,-2.39475,1.4329,-3.94154
1.8609,-0.715221,0.142306,-2.14042,-2.39514,1.43319,-3.94162
1.861,-0.714854,0.142273,-2.14028,-2.39554,1.43348,-3.9417
1.8611,-0.714486,0.14224,-2.14014,-2.39593,1.43377,-3.94178
1.8612,-0.714118,0.142206,-2.13999,-2.39632,1.43406,-3.94187
1.8613,-0.71375,0.142173,-2.13985,-2.39672,1.43436,-3.94195
1.8614,-0.713383,0.14214,-2.13971,-2.39711,1.43465,-3.94203
1.8615,-0.713015,0.142106,-2.13956,-2.39751,1.43494,-3.94211
1.8616,-0.712647,0.142072,-2.13942,-2.3979,1.43523,-3.94219
1.8617,-0.712279,0.142039,-2.13928,-2.3983,1.43552,-3.94228
1.8618,-0.711911,0.142005,-2.13913,-2.39869,1.43582,-3.94236
1.8619,-0.711544,0.141971,-2.13899,-2.39908,1.43611,-3.94244
1.862,-0.711176,0.141937,-2.13885,-2.39948,1.4364,-3.94252
1.8621,-0.710808,0.141904,-2.1387,-2.39987,1.43669,-3.9426
1.8622,-0.71044,0.14187,-2.13856,-2.40027,1.43698,-3.94269
1.8623,-0.710072,0.141836,-2.13842,-2.40066,1.43728,-3.94277
1.8624,-0.709704,0.141801,-2.13827,-2.40106,1.43757,-3.94285
1.8625,-0.709336,0.141767,-2.13813,-2.40145,1.43786,-3.94293
1.8626,-0.708968,0.141733,-2.13798,-2.40184,1.43815,-3.94301
1.8627,-0.7086,0.141699,-2.13784,-2.40224,1.43844,-3.9431
1.8628,-0.708232,0.141664,-2.1377,-2.40263,1.43873,-3.94318
1.8629,-0.707864,0.14163,-2.13755,-2.40303,1.43903,-3.94326
1.863,-0.707495,0.141596,-2.13741,-2.40342,1.43932,-3.94334
1.8631,-0.707127,0.141561,-2.13726,-2.40382,1.43961,-3.94343
1.8632,-0.706759,0.141526,-2.13712,-2.40421,1.4399,-3.94351
1.8633,-0.706391,0.141492,-2.13698,-2.4046,1.44019,-3.94359
1.8634,-0.706023,0.141457,-2.13683,-2.405,1.44048,-3.94368
1.8635,-0.705654,0.141422,-2.13669,-2.40539,1.44078,-3.94376
1.8636,-0.705286,0.141387,-2.13654,-2.40579,1.44107,-3.94384
1.8637,-0.704918,0.141352,-2.1364,-2.40618,1.44136,-3.94392
1.8638,-0.704549,0.141317,-2.13626,-2.40658,1.44165,-3.94401
1.8639,-0.704181,0.141282,-2.13611,-2.40697,1.44194,-3.94409
1.864,-0.703812,0.141247,-2.13597,-2.40737,1.44223,-3.94417
1.8641,-0.703444,0.141212,-2.13582,-2.40776,1.44252,-3.94426
1.8642,-0.703076,0.141177,-2.13568,-2.40815,1.44282,-3.94434
1.8643,-0.702707,0.141142,-2.13553,-2.40855,1.44311,-3.94442
1.8644,-0.702339,0.141106,-2.13539,-2.40894,1.4434,-3.94451
1.8645,-0.70197,0.141071,-2.13525,-2.40934,1.44369,-3.94459
1.8646,-0.701601,0.141035,-2.1351,-2.40973,1.44398,-3.94467
1.8647,-0.701233,0.141,-2.13496,-2.41013,1.44427,-3.94476
1.8648,-0.700864,0.140964,-2.13481,-2.41052,1.44456,-3.94484
1.8649,-0.700496,0.140928,-2.13467,-2.41092,1.44486,-3.94492
1.865,-0.700127,0.140893,-2.13452,-2.41131,1.44515,-3.94501
1.8651,-0.699758,0.140857,-2.13438,-2.4117,1.44544,-3.94509
1.8652,-0.699389,0.140821,-2.13423,-2.4121,1.44573,-3.94517
1.8653,-0.699021,0.140785,-2.13409,-2.41249,1.44602,-3.94526
1.8654,-0.698652,0.140749,-2.13395,-2.41289,1.44631,-3.94534
1.8655,-0.698283,0.140713,-2.1338,-2.41328,1.4466,-3.94543
1.8656,-0.697914,0.140677,-2.13366,-2.41368,1.44689,-3.94551
1.8657,-0.697546,0.140641,-2.13351,-2.41407,1.44718,-3.94559
1.8658,-0.697177,0.140604,-2.13337,-2.41447,1.44748,-3.94568
1.8659,-0.696808,0.140568,-2.13322,-2.41486,1.44777,-3.94576
1.866,-0.696439,0.140532,-2.13308,-2.41526,1.44806,-3.94585
1.8661,-0.69607,0.140495,-2.13293,-2.41565,1.44835,-3.94593
1.8662,-0.695701,0.140459,-2.13279,-2.41604,1.44864,-3.94601
1.8663,-0.695332,0.140422,-2.13264,-2.41644,1.44893,-3.9461
1.8664,-0.694963,0.140386,-2.1325,-2.41683,1.44922,-3.94618
1.8665,-0.694594,0.140349,-2.13235,-2.41723,1.44951,-3.94627
1.8666,-0.694225,0.140312,-2.13221,-2.41762,1.4498,-3.94635
1.8667,-0.693856,0.140275,-2.13206,-2.41802,1.45009,-3.94644
1.8668,-0.693487,0.140239,-2.13192,-2.41841,1.45038,-3.94652
1.8669,-0.693117,0.140202,-2.13177,-2.41881,1.45067,-3.94661
1.867,-0.692748,0.140165,-2.13163,-2.4192,1.45097,-3.94669
1.8671,-0.692379,0.140128,-2.13148,-2.4196,1.45126,-3.94677
1.8672,-0.69201,0.14009,-2.13134,-2.41999,1.45155,-3.94686
1.8673,-0.69164,0.140053,-2.13119,-2.42039,1.45184,-3.94694
1.8674,-0.691271,0.140016,-2.13105,-2.42078,1.45213,-3.94703
1.8675,-0.690902,0.139979,-2.1309,-2.42118,1.45242,-3.94711
1.8676,-0.690533,0.139941,-2.13076,-2.42157,1.45271,-3.9472
1.8677,-0.690163,0.139904,-2.13061,-2.42196,1.453,-3.94728
1.8678,-0.689794,0.139866,-2.13047,-2.42236,1.45329,-3.94737
1.8679,-0.689424,0.139829,-2.13032,-2.42275,1.45358,-3.94745
1.868,-0.689055,0.139791,-2.13018,-2.42315,1.45387,-3.94754
1.8681,-0.688686,0.139753,-2.13003,-2.42354,1.45416,-3.94762
1.8682,-0.688316,0.139716,-2.12988,-2.42394,1.45445,-3.94771
1.8683,-0.687947,0.139678,-2.12974,-2.42433,1.45474,-3.94779
1.8684,-0.687577,0.13964,-2.12959,-2.42473,1.45503,-3.94788
1.8685,-0.687207,0.139602,-2.12945,-2.42512,1.45532,-3.94797
1.8686,-0.686838,0.139564,-2.1293,-2.42552,1.45561,-3.94805
1.8687,-0.686468,0.139526,-2.12916,-2.42591,1.4559,-3.94814
1.8688,-0.686099,0.139488,-2.12901,-2.42631,1.45619,-3.94822
1.8689,-0.685729,0.13945,-2.12887,-2.4267,1.45648,-3.94831
1.869,-0.685359,0.139412,-2.12872,-2.4271,1.45677,-3.94839
1.8691,-0.68499,0.139373,-2.12857,-2.42749,1.45706,-3.94848
1.8692,-0.68462,0.139335,-2.12843,-2.42789,1.45735,-3.94856
1.8693,-0.68425,0.139296,-2.12828,-2.42828,1.45764,-3.94865
1.8694,-0.68388,0.139258,-2.12814,-2.42868,1.45793,-3.94874
1.8695,-0.68351,0.139219,-2.12799,-2.42907,1.45822,-3.94882
1.8696,-0.683141,0.139181,-2.12785,-2.42947,1.45851,-3.94891
1.8697,-0.682771,0.139142,-2.1277,-2.42986,1.4588,-3.94899
1.8698,-0.682401,0.139103,-2.12755,-2.43026,1.45909,-3.94908
1.8699,-0.682031,0.139065,-2.12741,-2.43065,1.45938,-3.94917
1.87,-0.681661,0.139026,-2.12726,-2.43105,1.45967,-3.94925
1.8701,-0.681291,0.138987,-2.12712,-2.43144,1.45996,-3.94934
1.8702,-0.680921,0.138948,-2.12697,-2.43184,1.46025,-3.94943
1.8703,-0.680551,0.138909,-2.12682,-2.43223,1.46054,-3.94951
1.8704,-0.680181,0.13887,-2.12668,-2.43263,1.46083,-3.9496
1.8705,-0.679811,0.13883,-2.12653,-2.43302,1.46112,-3.94968
1.8706,-0.679441,0.138791,-2.12639,-2.43342,1.46141,-3.94977
1.8707,-0.679071,0.138752,-2.12624,-2.43381,1.4617,-3.94986
1.8708,-0.678701,0.138713,-2.12609,-2.43421,1.46199,-3.94994
1.8709,-0.67833,0.138673,-2.12595,-2.4346,1.46228,-3.95003
1.871,-0.67796,0.138634,-2.1258,-2.435,1.46257,-3.95012
1.8711,-0.67759,0.138594,-2.12565,-2.43539,1.46286,-3.9502
1.8712,-0.67722,0.138555,-2.12551,-2.43579,1.46315,-3.95029
1.8713,-0.676849,0.138515,-2.12536,-2.43618,1.46344,-3.95038
1.8714,-0.676479,0.138475,-2.12522,-2.43658,1.46373,-3.95046
1.8715,-0.676109,0.138435,-2.12507,-2.43697,1.46402,-3.95055
1.8716,-0.675738,0.138396,-2.12492,-2.43737,1.46431,-3.95064
1.8717,-0.675368,0.138356,-2.12478,-2.43776,1.4646,-3.95073
1.8718,-0.674998,0.138316,-2.12463,-2.43816,1.46489,-3.95081
1.8719,-0.674627,0.138276,-2.12448,-2.43855,1.46518,-3.9509
1.872,-0.674257,0.138236,-2.12434,-2.43895,1.46547,-3.95099
1.8721,-0.673886,0.138195,-2.12419,-2.43934,1.46576,-3.95107
1.8722,-0.673516,0.138155,-2.12404,-2.43974,1.46605,-3.95116
1.8723,-0.673145,0.138115,-2.1239,-2.44013,1.46634,-3.95125
1.8724,-0.672775,0.138075,-2.12375,-2.44053,1.46662,-3.95134
1.8725,-0.672404,0.138034,-2.1236,-2.44092,1.46691,-3.95142
1.8726,-0.672034,0.137994,-2.12346,-2.44132,1.4672,-3.95151
1.8727,-0.671663,0.137953,-2.12331,-2.44171,1.46749,-3.9516
1.8728,-0.671292,0.137913,-2.12316,-2.44211,1.46778,-3.95169
1.8729,-0.670922,0.137872,-2.12302,-2.4425,1.46807,-3.95177
1.873,-0.670551,0.137831,-2.12287,-2.4429,1.46836,-3.95186
1.8731,-0.67018,0.137791,-2.12272,-2.44329,1.46865,-3.95195
1.8732,-0.66981,0.13775,-2.12258,-2.44369,1.46894,-3.95204
1.8733,-0.669439,0.137709,-2.12243,-2.44408,1.46923,-3.95213
1.8734,-0.669068,0.137668,-2.12228,-2.44448,1.46952,-3.95221
1.8735,-0.668697,0.137627,-2.12214,-2.44487,1.4698,-3.9523
1.8736,-0.668326,0.137586,-2.12199,-2.44527,1.47009,-3.95239
1.8737,-0.667955,0.137545,-2.12184,-2.44566,1.47038,-3.95248
1.8738,-0.667585,0.137504,-2.12169,-2.44606,1.47067,-3.95257
1.8739,-0.667214,0.137462,-2.12155,-2.44645,1.47096,-3.95265
1.874,-0.666843,0.137421,-2.1214,-2.44685,1.47125,-3.95274
1.8741,-0.666472,0.13738,-2.12125,-2.44724,1.47154,-3.95283
1.8742,-0.666101,0.137338,-2.12111,-2.44764,1.47183,-3.95292
1.8743,-0.66573,0.137297,-2.12096,-2.44804,1.47212,-3.95301
1.8744,-0.665359,0.137255,-2.12081,-2.44843,1.4724,-3.9531
1.8745,-0.664988,0.137214,-2.12066,-2.44883,1.47269,-3.95318
1.8746,-0.664617,0.137172,-2.12052,-2.44922,1.47298,-3.95327
1.8747,-0.664245,0.13713,-2.12037,-2.44962,1.47327,-3.95336
1.8748,-0.663874,0.137089,-2.12022,-2.45001,1.47356,-3.95345
1.8749,-0.663503,0.137047,-2.12007,-2.45041,1.47385,-3.95354
1.875,-0.663132,0.137005,-2.11993,-2.4508,1.47414,-3.95363
1.8751,-0.662761,0.136963,-2.11978,-2.4512,1.47442,-3.95372
1.8752,-0.662389,0.136921,-2.11963,-2.45159,1.47471,-3.95381
1.8753,-0.662018,0.136879,-2.11949,-2.45199,1.475,-3.95389
1.8754,-0.661647,0.136837,-2.11934,-2.45238,1.47529,-3.95398
1.8755,-0.661276,0.136794,-2.11919,-2.45278,1.47558,-3.95407
1.8756,-0.660904,0.136752,-2.11904,-2.45317,1.47587,-3.95416
1.8757,-0.660533,0.13671,-2.11889,-2.45357,1.47615,-3.95425
1.8758,-0.660161,0.136667,-2.11875,-2.45397,1.47644,-3.95434
1.8759,-0.65979,0.136625,-2.1186,-2.45436,1.47673,-3.95443
1.876,-0.659419,0.136582,-2.11845,-2.45476,1.47702,-3.95452
1.8761,-0.659047,0.13654,-2.1183,-2.45515,1.47731,-3.95461
1.8762,-0.658676,0.136497,-2.11816,-2.45555,1.4776,-3.9547
1.8763,-0.658304,0.136455,-2.11801,-2.45594,1.47788,-3.95479
1.8764,-0.657933,0.136412,-2.11786,-2.45634,1.47817,-3.95488
1.8765,-0.657561,0.136369,-2.11771,-2.45673,1.47846,-3.95497
1.8766,-0.657189,0.136326,-2.11757,-2.45713,1.47875,-3.95505
1.8767,-0.656818,0.136283,-2.11742,-2.45753,1.47904,-3.95514
1.8768,-0.656446,0.13624,-2.11727,-2.45792,1.47932,-3.95523
1.8769,-0.656075,0.136197,-2.11712,-2.45832,1.47961,-3.95532
1.877,-0.655703,0.136154,-2.11697,-2.45871,1.4799,-3.95541
1.8771,-0.655331,0.136111,-2.11683,-2.45911,1.48019,-3.9555
1.8772,-0.654959,0.136068,-2.11668,-2.4595,1.48048,-3.95559
1.8773,-0.654588,0.136024,-2.11653,-2.4599,1.48076,-3.95568
1.8774,-0.654216,0.135981,-2.11638,-2.46029,1.48105,-3.95577
1.8775,-0.653844,0.135938,-2.11623,-2.46069,1.48134,-3.95586
1.8776,-0.653472,0.135894,-2.11608,-2.46109,1.48163,-3.95595
1.8777,-0.6531,0.135851,-2.11594,-2.46148,1.48191,-3.95604
1.8778,-0.652728,0.135807,-2.11579,-2.46188,1.4822,-3.95613
1.8779,-0.652357,0.135763,-2.11564,-2.46227,1.48249,-3.95622
1.878,-0.651985,0.13572,-2.11549,-2.46267,1.48278,-3.95631
1.8781,-0.651613,0.135676,-2.11534,-2.46306,1.48307,-3.9564
1.8782,-0.651241,0.135632,-2.1152,-2.46346,1.48335,-3.9565
1.8783,-0.650869,0.135588,-2.11505,-2.46385,1.48364,-3.95659
1.8784,-0.650497,0.135544,-2.1149,-2.46425,1.48393,-3.95668
1.8785,-0.650125,0.1355,-2.11475,-2.46465,1.48422,-3.95677
1.8786,-0.649752,0.135456,-2.1146,-2.46504,1.4845,-3.95686
1.8787,-0.64938,0.135412,-2.11445,-2.46544,1.48479,-3.95695
1.8788,-0.649008,0.135368,-2.1143,-2.46583,1.48508,-3.95704
1.8789,-0.648636,0.135324,-2.11416,-2.46623,1.48536,-3.95713
1.879,-0.648264,0.13528,-2.11401,-2.46662,1.48565,-3.95722
1.8791,-0.647892,0.135235,-2.11386,-2.46702,1.48594,-3.95731
1.8792,-0.647519,0.135191,-2.11371,-2.46742,1.48623,-3.9574
1.8793,-0.647147,0.135146,-2.11356,-2.46781,1.48651,-3.95749
1.8794,-0.646775,0.135102,-2.11341,-2.46821,1.4868,-3.95758
1.8795,-0.646403,0.135057,-2.11326,-2.4686,1.48709,-3.95768
1.8796,-0.64603,0.135013,-2.11312,-2.469,1.48738,-3.95777
1.8797,-0.645658,0.134968,-2.11297,-2.46939,1.48766,-3.95786
1.8798,-0.645286,0.134923,-2.11282,-2.46979,1.48795,-3.95795
1.8799,-0.644913,0.134878,-2.11267,-2.47019,1.48824,-3.95804
1.88,-0.644541,0.134833,-2.11252,-2.47058,1.48852,-3.95813
1.8801,-0.644168,0.134788,-2.11237,-2.47098,1.48881,-3.95822
1.8802,-0.643796,0.134743,-2.11222,-2.47137,1.4891,-3.95831
1.8803,-0.643423,0.134698,-2.11207,-2.47177,1.48938,-3.95841
1.8804,-0.643051,0.134653,-2.11193,-2.47217,1.48967,-3.9585
1.8805,-0.642678,0.134608,-2.11178,-2.47256,1.48996,-3.95859
1.8806,-0.642306,0.134563,-2.11163,-2.47296,1.49025,-3.95868
1.8807,-0.641933,0.134518,-2.11148,-2.47335,1.49053,-3.95877
1.8808,-0.64156,0.134472,-2.11133,-2.47375,1.49082,-3.95886
1.8809,-0.641188,0.134427,-2.11118,-2.47414,1.49111,-3.95896
1.881,-0.640815,0.134381,-2.11103,-2.47454,1.49139,-3.95905
1.8811,-0.640442,0.134336,-2.11088,-2.47494,1.49168,-3.95914
1.8812,-0.64007,0.13429,-2.11073,-2.47533,1.49197,-3.95923
1.8813,-0.639697,0.134245,-2.11058,-2.47573,1.49225,-3.95932
1.8814,-0.639324,0.134199,-2.11043,-2.47612,1.49254,-3.95942
1.8815,-0.638951,0.134153,-2.11028,-2.47652,1.49282,-3.95951
1.8816,-0.638579,0.134107,-2.11014,-2.47692,1.49311,-3.9596
1.8817,-0.638206,0.134061,-2.10999,-2.47731,1.4934,-3.95969
1.8818,-0.637833,0.134015,-2.10984,-2.47771,1.49368,-3.95978
1.8819,-0.63746,0.133969,-2.10969,-2.4781,1.49397,-3.95988
1.882,-0.637087,0.133923,-2.10954,-2.4785,1.49426,-3.95997
1.8821,-0.636714,0.133877,-2.10939,-2.4789,1.49454,-3.96006
1.8822,-0.636341,0.133831,-2.10924,-2.47929,1.49483,-3.96015
1.8823,-0.635968,0.133785,-2.10909,-2.47969,1.49512,-3.96025
1.8824,-0.635595,0.133739,-2.10894,-2.48008,1.4954,-3.96034
1.8825,-0.635222,0.133692,-2.10879,-2.48048,1.49569,-3.96043
1.8826,-0.634849,0.133646,-2.10864,-2.48088,1.49597,-3.96053
1.8827,-0.634476,0.133599,-2.10849,-2.48127,1.49626,-3.96062
1.8828,-0.634103,0.133553,-2.10834,-2.48167,1.49655,-3.96071
1.8829,-0.63373,0.133506,-2.10819,-2.48206,1.49683,-3.9608
1.883,-0.633357,0.13346,-2.10804,-2.48246,1.49712,-3.9609
1.8831,-0.632983,0.133413,-2.10789,-2.48286,1.4974,-3.96099
1.8832,-0.63261,0.133366,-2.10774,-2.48325,1.49769,-3.96108
1.8833,-0.632237,0.133319,-2.10759,-2.48365,1.49798,-3.96118
1.8834,-0.631864,0.133273,-2.10744,-2.48404,1.49826,-3.96127
1.8835,-0.63149,0.133226,-2.10729,-2.48444,1.49855,-3.96136
1.8836,-0.631117,0.133179,-2.10714,-2.48484,1.49883,-3.96146
1.8837,-0.630744,0.133132,-2.10699,-2.48523,1.49912,-3.96155
1.8838,-0.63037,0.133085,-2.10684,-2.48563,1.49941,-3.96164
1.8839,-0.629997,0.133037,-2.10669,-2.48603,1.49969,-3.96174
1.884,-0.629624,0.13299,-2.10654,-2.48642,1.49998,-3.96183
1.8841,-0.62925,0.132943,-2.10639,-2.48682,1.50026,-3.96192
1.8842,-0.628877,0.132896,-2.10624,-2.48721,1.50055,-3.96202
1.8843,-0.628503,0.132848,-2.10609,-2.48761,1.50083,-3.96211
1.8844,-0.62813,0.132801,-2.10594,-2.48801,1.50112,-3.9622
1.8845,-0.627756,0.132753,-2.10579,-2.4884,1.5014,-3.9623
1.8846,-0.627383,0.132706,-2.10564,-2.4888,1.50169,-3.96239
1.8847,-0.627009,0.132658,-2.10549,-2.4892,1.50198,-3.96248
1.8848,-0.626636,0.13261,-2.10534,-2.48959,1.50226,-3.96258
1.8849,-0.626262,0.132563,-2.10519,-2.48999,1.50255,-3.96267
1.885,-0.625888,0.132515,-2.10504,-2.49038,1.50283,-3.96277
1.8851,-0.625515,0.132467,-2.10489,-2.49078,1.50312,-3.96286
1.8852,-0.625141,0.132419,-2.10474,-2.49118,1.5034,-3.96295
1.8853,-0.624767,0.132371,-2.10459,-2.49157,1.50369,-3.96305
1.8854,-0.624393,0.132323,-2.10444,-2.49197,1.50397,-3.96314
1.8855,-0.62402,0.132275,-2.10429,-2.49237,1.50426,-3.96324
1.8856,-0.623646,0.132227,-2.10414,-2.49276,1.50454,-3.96333
1.8857,-0.623272,0.132179,-2.10399,-2.49316,1.50483,-3.96343
1.8858,-0.622898,0.132131,-2.10384,-2.49355,1.50511,-3.96352
1.8859,-0.622524,0.132082,-2.10369,-2.49395,1.5054,-3.96361
1.886,-0.622151,0.132034,-2.10354,-2.49435,1.50568,-3.96371
1.8861,-0.621777,0.131985,-2.10339,-2.49474,1.50597,-3.9638
1.8862,-0.621403,0.131937,-2.10324,-2.49514,1.50625,-3.9639
1.8863,-0.621029,0.131888,-2.10309,-2.49554,1.50654,-3.96399
1.8864,-0.620655,0.13184,-2.10294,-2.49593,1.50682,-3.96409
1.8865,-0.620281,0.131791,-2.10278,-2.49633,1.50711,-3.96418
1.8866,-0.619907,0.131742,-2.10263,-2.49673,1.50739,-3.96428
1.8867,-0.619533,0.131694,-2.10248,-2.49712,1.50768,-3.96437
1.8868,-0.619159,0.131645,-2.10233,-2.49752,1.50796,-3.96447
1.8869,-0.618784,0.131596,-2.10218,-2.49792,1.50825,-3.96456
1.887,-0.61841,0.131547,-2.10203,-2.49831,1.50853,-3.96466
